"recipe_id","recipe_name","unit_g","calories_kcal","protein_g","fat_g","saturated_fat_g","carbohydrate_g","dietary_fiber_g","sugar_g","vitamin_c_mg","vitamin_a_ug","vitamin_e_mg","vitamin_b1_mg","vitamin_b2_mg","vitamin_b6_mg","vitamin_b12_ug","sodium_mg","potassium_mg","calcium_mg","magnesium_mg","iron_mg","zinc_mg","phosphorus_mg","nicotinin_mg","folate_ug","alpha_carotene_ug","beta_carotene_ug","water_g","ash_g"
29207,法式洋蔥派,1605,3241.66,87.92,225.91,138.64,245.76,28.81,57.64,105.01,2072.36,21.61,1.36,0.87,0.92,3.61,4164.41,5468.12,894.45,360.41,15.52,10.69,1566.93,8.76,611.58,0.0,168.75,1021.58,25.08
29208,甜醋洋蔥秋刀魚,705,392.71,10.9,0.82,0.15,88.77,6.85,39.05,9.84,1993.56,1.41,0.06,0.07,0.74,0.0,3553.16,2288.34,72.81,78.23,4.09,1.01,291.15,7.72,81.27,746.21,3602.53,592.94,11.59
29209,蒜味奶油秋刀魚,253,113.99,5.03,0.17,0.0,26.96,4.76,9.55,33.9,556.45,0.79,0.0,0.01,0.31,0.0,9.2,597.33,49.46,32.04,1.15,0.97,130.37,3.63,32.8,41.31,1092.26,219.82,0.97
29210,義式番茄燉秋刀魚,145,292.75,10.86,0.69,0.1,67.02,9.69,7.15,8.55,302.15,3.82,0.3,0.1,0.45,0.0,935.48,1898.95,104.73,105.27,7.55,1.5,212.28,1.39,151.16,0.75,603.85,59.3,7.15
29211,辣味三杯花枝,916,727.43,61.6,24.57,4.96,92.02,24.24,5.44,111.15,8024.16,19.7,0.83,0.15,1.22,2.7,1851.57,4156.11,608.49,339.14,15.19,7.19,824.0,8.71,431.23,247.28,15895.77,722.19,15.67
29212,鳳梨豆豉炒筍丁綠,1210,267.9,20.99,2.76,1.8,58.33,20.24,26.45,60.52,0.0,4.68,0.84,0.72,1.01,0.0,921.57,4956.25,135.36,129.32,9.49,10.97,509.86,2.69,2.25,0.0,0.0,1114.79,13.01
29213,綠竹筍飯湯,760,463.75,39.02,23.93,8.4,32.54,11.32,13.2,31.61,32.65,2.39,1.92,0.36,0.53,1.5,1012.21,3597.5,109.13,116.91,8.97,10.01,568.48,8.92,6.7,0.0,2.25,656.82,10.68
29214,蘿蔔乾炒雞肉,377,561.43,52.21,34.89,10.16,7.69,3.11,0.05,12.56,125.39,7.27,0.32,0.6,0.95,1.68,2976.89,2322.18,74.69,82.79,4.82,6.05,522.06,13.88,31.71,0.5,55.33,270.33,12.19
29215,紅龍果鳳梨蝦球,485,463.19,30.84,19.82,3.02,43.2,1.72,28.81,3.6,15.98,12.38,0.03,0.03,0.05,6.04,2506.37,1534.93,84.17,28.59,0.52,3.67,913.15,3.07,59.23,0.0,10.33,382.58,8.55
29216,紅龍果佐牛菲力,320,228.01,10.15,3.6,1.02,48.35,10.96,10.53,176.7,261.92,3.6,0.27,0.16,1.64,0.05,1190.35,2323.97,117.43,83.6,5.59,2.14,230.62,2.44,108.55,15.0,515.12,250.15,7.8
29217,紅龍果佐雞腿肉,800,808.1,62.63,34.74,9.58,68.24,13.55,10.42,392.07,1170.7,12.35,0.35,0.32,2.03,3.0,3078.06,4767.01,157.86,163.47,9.54,8.51,760.12,15.78,143.03,15.0,2141.98,616.75,17.65
29218,鮮菇腐皮捲,460,609.34,36.5,33.59,5.21,46.75,9.48,10.25,2.89,2.12,16.71,0.05,0.03,0.13,0.0,1738.34,2107.2,111.49,79.57,8.99,4.16,490.04,11.81,166.29,0.0,4.18,333.93,9.83
29219,韭菜鮮蚵烘蛋,375,354.86,37.1,19.98,6.9,10.66,1.15,0.82,13.91,1089.58,4.52,0.22,2.09,0.24,52.88,1631.36,564.78,230.83,82.62,12.83,3.95,530.9,1.33,244.04,222.5,1316.5,300.62,6.68
29220,韭花鮮蝦鬆,570,374.43,34.47,3.51,0.54,56.29,8.14,1.55,32.55,2243.61,4.06,0.07,0.02,0.06,5.01,4018.44,781.75,188.94,72.35,3.32,2.63,876.49,3.69,309.95,667.5,4148.5,463.53,12.2
29221,韭黃牛肉,195,402.96,4.29,30.54,4.8,29.67,2.93,6.2,27.1,1561.65,13.99,0.02,0.03,0.25,0.0,1629.84,447.78,66.58,31.33,1.7,0.23,71.68,0.4,171.68,447.5,2897.65,125.57,4.96
29222,爐烤紙包海鮮,500,607.15,45.12,20.87,4.68,73.69,17.91,3.52,28.67,195.91,8.2,0.07,1.75,0.88,58.8,1620.19,1823.97,1159.51,227.02,43.93,6.25,481.1,6.68,62.6,0.13,146.12,347.65,11.78
29223,芒果布丁,532,1131.78,6.21,94.59,66.7,73.07,2.4,65.16,51.2,2342.64,5.21,0.0,0.0,0.0,1.5,399.27,586.4,195.46,46.3,0.97,0.0,205.34,0.05,57.18,0.0,2992.13,354.89,3.09
29224,芒果冰沙,875,1965.51,0.48,0.07,0.0,509.68,4.73,496.05,108.72,2016.0,3.58,0.04,0.17,0.01,0.0,9.53,458.13,45.41,31.9,0.18,0.65,56.9,0.17,94.5,0.0,4032.0,361.03,0.24
29225,蘆筍鮮蝦培根卷,500,1087.72,70.16,88.0,32.64,4.0,1.0,5.28,120.8,249.96,5.04,1.12,0.48,0.4,6.0,1956.0,1263.96,226.96,133.76,7.4,7.0,969.72,14.44,61.24,0.0,411.0,330.36,10.04
29226,素壽司,484,605.26,25.76,16.59,2.79,94.06,10.81,5.6,15.0,4824.7,8.37,0.09,0.3,0.09,9.45,542.53,901.87,357.02,94.42,7.66,1.3,525.66,1.99,154.38,1389.0,8951.49,342.33,5.26
29227,蘆筍拌雞絲,454,266.12,37.19,2.8,0.18,24.49,4.31,7.0,240.73,2557.68,3.44,0.13,0.17,0.35,0.0,957.32,1143.43,31.59,77.87,2.01,1.47,441.51,14.63,30.4,0.0,5088.19,385.41,5.61
29228,夏日解渴！教你煮出香甜爽口的蘆筍汁！,270,124.9,5.0,0.0,0.0,30.0,2.5,25.0,30.0,512.5,0.0,0.0,0.0,0.0,0.0,10.2,677.5,35.4,40.0,2.5,2.5,142.5,2.5,67.5,0.0,1027.5,232.5,2.5
29229,香菇高麗菜飯,855,1852.0,60.4,54.15,19.9,287.75,21.2,9.0,98.75,78.85,1.55,1.8,0.6,0.45,1.5,2376.1,2116.5,194.9,220.75,6.75,9.25,760.65,18.9,199.7,0.0,80.05,436.85,11.9
29230,什錦雞肉煎餅,535,1003.55,37.15,8.22,2.41,197.2,9.91,8.24,64.7,3314.58,4.05,0.38,0.52,0.38,0.47,1066.9,2486.77,238.7,141.65,7.88,3.67,404.07,2.87,208.98,1157.5,5869.17,283.76,8.71
29231,滷肉豆瓣醬佐小黃瓜,363,74.27,3.77,1.57,0.24,15.26,5.06,7.97,29.94,417.62,2.51,0.06,0.15,0.23,0.0,669.21,572.04,57.14,47.4,6.75,0.92,86.76,1.44,23.26,254.21,708.19,339.05,3.37
29232,營養山藥素羹,390,314.89,15.99,5.6,1.92,53.91,5.9,8.95,22.82,812.33,2.03,0.11,0.46,0.33,0.49,2472.6,2985.13,205.95,79.79,7.43,4.27,321.37,3.31,114.21,231.65,1326.67,303.0,11.47
29233,滷肉燉蒟蒻馬鈴薯,615,407.87,13.57,1.16,0.2,87.63,7.47,16.98,117.05,0.7,0.18,0.36,0.18,0.84,0.0,2740.68,5037.14,53.35,130.52,2.18,4.13,285.02,9.35,102.58,0.0,0.0,495.62,17.08
29234,滷肉豆腐煲,20,27.2,1.1,1.0,0.4,3.6,0.3,0.0,0.1,1.4,0.0,0.0,0.0,0.0,0.0,3586.3,2612.0,32.2,5.6,0.6,0.1,21.5,0.1,6.8,0.0,0.0,0.3,14.0
29235,【烤肉醬】台式沙茶烤肉醬 (影片),765,1833.05,51.45,84.8,15.0,258.0,54.45,82.6,20.8,176.4,105.5,0.45,0.15,5.65,0.0,10635.8,3292.85,753.25,440.2,42.15,5.65,1044.95,5.05,250.7,58.4,324.2,332.85,36.95
29236,【烤肉醬】美墨辣味醬,485,450.23,24.67,3.19,0.76,103.25,22.48,10.99,93.7,1182.95,5.52,0.63,0.26,3.47,0.0,1865.92,5340.19,144.9,123.44,8.68,3.56,527.66,3.74,161.9,71.71,2330.05,339.44,14.49
29237,【烤肉醬】清爽果香醬 (影片),575,1002.48,24.01,50.72,7.99,129.42,12.13,41.42,24.4,4.4,21.94,0.48,0.16,3.4,0.0,4116.09,1530.64,35.32,103.7,5.8,2.5,466.32,3.52,138.4,0.0,8.79,356.43,13.96
29238,【烤肉醬】巴沙米可風醬,240,337.61,9.4,1.79,0.18,80.04,8.48,31.04,8.37,292.15,19.87,0.18,0.06,1.49,0.0,3959.59,2038.28,71.19,74.59,5.41,0.87,210.3,1.18,60.96,5.0,582.25,134.68,15.16
29239,雞蛋布丁,685,1599.94,29.56,88.46,52.24,184.84,0.0,177.16,0.82,1054.74,5.92,0.2,0.76,0.26,5.12,512.82,653.27,428.14,48.07,4.3,2.9,698.91,0.26,140.4,0.0,15.0,380.11,5.32
29240,伯爵茶布丁,725,1524.65,31.56,106.86,64.64,122.42,0.3,112.86,1.62,1238.94,6.52,0.2,0.76,0.26,5.72,598.21,778.82,491.86,55.34,4.3,2.9,756.64,0.26,141.0,0.0,20.1,461.64,6.12
29241,巧克力布丁,592,1241.9,31.03,90.07,53.29,87.9,1.75,77.16,0.72,1056.56,6.34,0.2,0.76,0.33,5.12,513.63,1036.21,437.68,79.68,5.28,3.32,753.44,0.4,142.71,1.05,18.15,379.98,6.02
29242,義式無油雞腿排佐油醋醬汁,15,15.6,0.25,0.05,0.0,4.25,1.4,0.0,0.4,31.65,0.1,0.0,0.0,0.05,0.0,924.25,1322.7,37.4,23.4,2.95,0.05,10.1,0.1,6.5,2.0,62.3,5.35,5.15
29243,栗子布丁,525,914.85,29.36,72.46,41.04,44.42,0.0,37.16,0.72,897.54,5.32,0.2,0.76,0.26,5.12,448.41,649.22,421.26,47.64,4.3,2.9,693.84,0.26,140.4,0.0,15.0,376.64,5.12
29244,年年皆高升,348,657.32,30.75,25.06,9.21,90.25,16.03,2.75,53.53,192.84,6.8,1.0,0.17,1.42,0.52,1963.37,1831.02,106.72,149.55,7.44,3.78,522.2,5.51,284.05,3.0,355.84,192.9,9.88
29245,鳳梨炒麵筋黑木耳,441,749.85,44.27,3.15,0.03,244.15,176.41,13.88,8.95,4665.18,0.33,0.06,3.06,3.31,0.0,1818.5,5989.07,378.49,452.64,9.9,15.39,1378.31,12.49,166.77,1736.5,8462.5,133.44,18.99
29246,鳳梨炒三層肉,683,1337.75,116.25,84.15,30.06,15.82,2.04,9.74,29.95,412.44,0.9,6.05,0.05,6.41,6.0,1907.95,3572.94,51.62,111.74,7.02,12.43,814.53,36.68,24.93,6.0,653.96,448.03,12.73
29247,蟳粥,805,1352.51,92.35,14.47,6.41,224.18,1.62,0.2,1.2,45.49,19.1,1.14,2.89,0.73,13.89,12830.44,2531.01,279.82,276.36,17.25,34.48,1100.04,16.0,75.96,0.0,12.45,434.44,39.49
29249,鹹酥大沙公,850,1010.31,141.46,22.15,10.97,103.28,10.01,2.5,19.97,78.0,36.71,0.47,5.78,3.34,27.78,2781.4,3851.71,515.46,393.1,18.39,63.74,1733.42,25.99,149.42,0.0,0.0,564.32,18.74
29250,茼蒿鹹湯圓,210,98.42,4.72,4.32,2.13,12.59,5.78,0.0,18.0,2370.64,3.65,0.04,0.02,0.09,0.0,2879.84,4657.91,140.35,60.68,5.74,0.56,108.73,0.37,180.85,0.15,4739.4,171.71,16.65
29251,薑爆麻油茼蒿,470,205.47,4.0,15.79,2.31,16.03,7.45,0.0,47.5,2659.0,6.31,0.0,0.03,0.0,0.0,1085.05,2699.3,141.45,71.7,5.08,0.55,103.15,2.58,190.0,0.0,5316.0,425.82,8.37
29252,沙茶茼蒿,240,141.32,6.33,10.77,1.98,6.71,4.95,0.0,22.0,2904.36,6.11,0.0,0.01,0.12,0.06,464.78,869.13,131.62,46.36,5.11,0.25,96.83,0.35,213.65,1.2,5805.92,213.16,3.02
29253,茼蒿柴魚和風醬,190,41.74,3.52,0.25,0.04,7.57,3.24,3.81,16.0,2107.94,0.11,0.0,0.02,0.0,0.0,3289.54,4503.86,119.19,35.31,3.81,0.09,55.26,0.06,157.0,0.0,4214.27,161.59,17.06
29254,煎虱目魚肚,20,2.28,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3668.24,5201.28,57.72,8.84,0.72,0.04,16.68,0.0,0.0,0.0,0.0,0.12,19.28
29255,破布子滷虱目魚頭,60,16.95,0.59,0.05,0.0,4.04,1.05,0.15,13.15,137.95,0.35,0.0,0.01,0.1,0.0,256.17,180.35,8.22,12.03,0.21,0.07,20.97,0.7,3.77,2.5,274.65,54.25,1.07
29256,鹹酥虱目魚背丸,462,1242.48,71.75,41.55,14.5,148.32,5.35,0.0,2.55,53.65,4.05,2.5,0.0,0.05,2.5,6464.48,1698.16,89.16,141.9,9.29,9.56,706.38,14.6,58.05,0.0,2.3,186.71,19.21
29257,低溫烹調鮭魚佐香料麵包碎,170,249.33,36.14,9.81,4.67,1.3,0.34,0.69,5.51,100.31,2.12,0.0,0.01,1.51,6.0,1206.69,1970.38,32.36,54.82,0.36,1.53,376.81,10.51,16.86,0.0,14.62,117.47,6.78
29258,自製鮮魚丸,95,341.41,4.16,30.1,12.04,13.94,1.35,0.11,0.6,42.05,0.65,0.0,0.15,0.05,0.03,992.07,1378.94,42.13,27.81,3.06,0.1,16.82,0.17,4.01,0.0,22.15,41.35,5.36
29259,金沙綠竹筍,704,176.04,12.91,1.63,1.0,39.24,12.97,15.66,49.03,179.23,3.57,0.5,0.43,0.81,0.0,5.77,2442.06,154.1,94.9,6.65,6.91,346.84,1.82,47.38,1.5,357.71,645.39,4.75
29260,醬炒桂竹筍,328,449.03,36.48,28.5,10.3,11.16,3.44,2.86,33.51,442.28,2.22,1.22,0.39,0.83,1.55,563.08,1004.83,37.7,65.87,2.5,5.37,437.05,10.79,12.78,26.68,790.26,251.34,3.92
29261,福菜麻竹筍湯,2219,1728.91,96.81,106.65,40.92,121.59,34.68,26.4,62.07,2525.4,12.42,4.8,1.35,2.13,2.43,41053.99,7027.9,609.83,309.31,72.68,18.42,1470.85,15.09,30.06,0.0,4903.53,1774.58,119.22
29262,梅汁釀番茄,205,115.96,1.4,0.42,0.04,30.13,3.4,15.59,51.82,3905.72,2.52,0.14,0.14,0.28,0.0,7.23,491.66,21.7,18.42,1.06,0.3,37.28,1.1,0.0,0.0,7811.84,172.05,1.0
29263,鮭魚炒飯,405,632.57,27.61,8.54,3.31,109.59,3.24,1.77,7.11,128.84,1.73,0.11,0.29,0.86,2.47,1292.26,1819.33,80.85,71.58,4.58,3.06,355.27,5.04,73.31,0.0,14.68,252.88,6.89
29264,南瓜鮮蝦佐檸檬汁,135,218.66,2.27,15.07,2.44,21.6,3.41,5.06,17.44,1146.87,3.82,0.0,0.0,0.05,0.0,925.3,1754.85,51.97,40.85,2.95,0.06,56.71,1.12,66.5,457.12,2065.68,89.94,6.17
29265,番茄起士烤吐司,80,83.8,4.26,4.89,3.5,6.58,0.95,0.35,24.0,1987.16,1.13,0.07,0.14,0.11,0.09,377.9,181.54,129.15,12.09,0.7,0.65,101.95,0.35,2.42,0.0,3881.41,62.83,1.49
29266,白菜絲拌豆乾,198,192.79,7.69,2.87,0.62,40.5,5.88,9.8,27.44,391.79,2.27,0.21,0.12,1.16,0.0,1400.63,2047.18,77.52,41.86,2.83,1.6,181.74,3.08,66.31,26.66,770.21,139.84,7.49
29267,豆腐乳炒豬肉,380,801.27,63.59,55.1,16.65,12.02,0.5,5.05,3.7,63.0,4.5,3.0,0.04,0.35,3.0,1801.14,1097.07,38.89,82.46,4.36,9.47,702.24,15.33,33.91,0.0,0.0,248.47,6.49
29268,櫻花蝦炒白菜,1192,338.71,27.76,2.28,0.41,68.62,16.57,4.06,185.78,50.1,2.46,0.61,0.41,2.56,0.88,1255.67,3714.26,723.14,164.76,6.95,5.05,652.41,6.35,78.06,0.08,100.17,1080.73,13.28
29269,蒟蒻生魚片,180,256.13,7.81,18.89,2.95,18.47,7.68,2.78,6.2,113.18,19.3,0.04,0.22,0.9,0.0,3064.92,632.76,71.27,77.86,4.3,0.86,142.0,2.12,47.02,42.5,205.08,127.34,7.54
29270,明蝦蒟蒻麵,130,100.82,13.62,4.12,2.84,1.95,0.45,0.35,1.25,442.5,1.37,0.02,0.02,0.09,1.55,299.3,78.15,48.92,15.78,1.72,1.65,212.85,0.36,20.26,115.75,748.6,110.02,1.19
29271,海苔香菇醬,703,972.39,21.73,0.27,0.06,234.37,14.94,180.87,0.45,214.59,0.0,0.12,0.36,2.08,0.06,10265.66,1127.9,254.96,193.28,7.18,1.2,380.34,8.97,234.49,82.5,390.68,423.27,22.56
29272,臘肉白菇雞丁,420,851.14,84.39,53.0,19.0,3.72,0.0,0.0,10.0,27.0,0.0,0.0,0.01,0.05,1.0,3770.14,3776.94,37.33,111.45,1.52,2.04,999.06,28.05,10.12,0.0,0.0,263.66,18.16
29273,蜜紅豆,2042,6482.98,301.26,8.94,2.46,1479.25,265.8,612.18,17.88,0.0,160.44,5.88,2.16,4.92,0.0,498.13,18336.36,1290.67,2398.58,102.93,43.93,6370.42,26.64,1594.38,0.0,0.0,199.75,47.17
29274,鐵鍋鬆餅Dutch Baby,395,826.1,27.58,19.84,8.56,136.13,2.9,34.94,10.13,611.84,3.4,0.1,0.54,0.12,2.14,217.62,537.84,193.48,60.5,3.92,2.75,401.72,1.44,124.52,0.0,686.0,209.09,2.33
29275,地瓜葉半發酵醋,1200,2447.6,18.96,1.68,0.72,624.52,19.74,602.0,160.8,10727.1,6.54,0.48,1.08,1.2,0.0,245.68,2530.7,652.1,230.62,15.0,2.94,263.6,3.96,419.7,630.0,21140.1,545.58,7.26
29276,喜洋洋蛋捲,470,1753.0,29.07,111.51,72.24,165.75,1.8,90.24,5.52,1214.61,7.5,0.15,0.81,0.18,1.41,1528.06,1679.41,122.45,46.75,4.28,3.09,408.64,1.11,145.98,0.0,0.0,155.33,7.47
29277,酵母菌法紅龍果酵素飲,400,1232.0,0.0,0.0,0.0,320.0,0.0,244.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,80.0,0.0
29278,打拋綜合菇,400,190.0,13.3,0.15,0.0,42.6,11.55,11.0,15.5,2060.9,0.4,0.0,0.0,0.5,0.0,2666.75,2480.65,128.45,98.8,8.45,3.15,323.65,12.4,135.5,8.5,4117.7,332.05,12.5
29279,翠綠拌白玉,330,326.93,2.25,0.3,0.23,85.8,7.22,76.07,105.78,4.38,1.95,0.1,0.05,0.23,0.0,8.97,523.57,52.4,35.67,0.72,0.4,80.1,0.78,163.7,0.0,8.75,240.35,1.27
29280,油燜苦瓜,265,103.6,2.54,5.3,0.98,16.25,7.12,6.12,103.73,4.38,4.05,0.1,0.05,0.26,0.0,210.82,532.69,49.98,37.47,0.85,0.32,84.19,0.8,164.98,0.0,8.75,239.07,1.81
29281,苦瓜蒸五花肉,745,1207.21,48.67,104.52,39.98,21.98,8.82,10.56,129.22,272.65,7.57,3.12,0.08,0.31,3.0,147.4,1577.29,97.73,99.05,6.16,6.81,512.0,13.22,178.79,87.5,357.54,564.8,4.96
29282,煙燻番茄濃湯,922,544.19,26.66,1.09,0.6,129.16,19.99,28.96,88.3,1725.46,3.41,0.75,0.24,3.67,0.0,946.11,3764.03,147.42,123.81,5.59,4.25,596.59,3.29,154.0,0.0,3451.06,754.16,10.9
29283,蘿蔔糕菜湯,1115,1053.15,58.5,31.85,9.9,134.6,13.2,32.6,130.75,3215.45,4.85,1.0,0.0,0.4,3.4,6767.9,5994.45,747.5,266.8,8.65,4.85,831.3,6.55,131.25,1157.65,5782.4,855.95,32.3
29284,紅酒兩層肉燉薏仁 (影片),81,282.73,7.24,3.06,0.5,57.89,2.56,20.0,0.56,1.38,1.56,0.0,0.0,0.06,0.0,925.45,1432.76,49.55,105.88,4.88,1.56,159.87,0.62,53.14,0.0,2.7,6.71,6.16
29285,醋漬野菜,200,51.55,4.65,0.5,0.2,10.15,4.1,3.3,75.1,153.7,0.55,0.0,0.0,0.0,0.0,1809.45,1895.1,50.5,30.6,2.25,0.9,108.85,0.95,83.5,2.0,304.55,176.05,8.9
29286,法式蒜味炒野菇,343,198.68,10.58,8.75,5.77,31.54,15.19,3.2,1.33,91.07,4.15,0.0,0.0,0.15,0.0,1491.21,2269.22,65.04,67.31,5.21,3.23,287.31,9.23,149.39,3.15,22.5,285.31,9.72
29287,BBQ風味豬肋排,785,695.57,10.08,0.96,0.14,175.8,15.48,71.3,27.72,8467.06,31.7,0.11,0.08,0.56,0.0,4492.1,3321.81,250.14,158.45,12.06,1.2,272.44,1.02,83.62,2942.71,15462.67,581.1,20.01
29288,菠菜蘑菇歐姆蛋卷,320,350.66,29.37,22.29,10.64,12.12,3.64,1.68,4.86,926.71,3.6,0.15,1.01,0.34,1.59,1644.37,1934.97,304.45,61.26,5.04,4.36,529.46,2.65,171.72,0.0,1163.0,247.29,8.71
29289,鮮蝦乳酪條佐塔塔醬,585,883.27,56.65,33.23,10.38,91.96,3.2,1.38,1.64,201.87,14.32,0.17,0.31,0.06,6.47,3674.93,338.45,296.84,72.13,3.16,5.67,1237.21,4.05,127.4,5.0,58.8,393.7,9.47
29290,厚片半熟蛋吐司,279,411.41,19.31,21.93,7.6,38.67,5.83,11.95,61.35,553.62,6.37,0.18,0.41,0.45,0.66,561.92,473.63,146.17,69.82,3.0,2.71,302.95,3.42,126.22,18.58,843.38,196.1,2.99
29291,綠竹筍花雕炒鮭魚,600,578.9,79.0,18.0,9.0,24.6,7.2,6.9,57.4,264.5,3.6,0.0,0.0,3.3,12.0,220.4,2278.2,87.4,146.4,2.5,5.7,915.3,23.4,84.5,3.0,155.8,477.3,5.4
29292,鮪魚洋蔥烤三明治,168,366.4,16.33,20.19,7.67,34.38,7.25,3.23,3.96,178.84,15.83,0.09,0.29,0.21,0.59,1624.79,1707.79,262.1,64.98,8.22,2.19,281.52,1.17,88.07,7.67,68.73,89.18,8.0
29293,蜂蜜果醬鬆餅與藍莓優格,305,819.9,25.59,22.77,12.93,127.05,4.3,4.53,42.94,251.47,3.65,0.05,0.27,0.11,0.47,151.47,393.27,57.65,62.6,2.81,2.38,245.38,2.07,154.06,0.0,7.55,127.06,0.94
29294,去油解膩湯飲 ,60,146.26,1.6,0.2,0.0,39.8,3.8,10.0,0.5,0.0,0.1,0.0,0.1,0.1,0.0,4.86,298.4,25.06,17.3,0.9,0.22,35.24,1.0,0.0,0.0,0.0,17.9,0.6
29295,雞腿排烤拖鞋麵包,925,422.36,40.28,17.04,8.07,50.39,25.18,11.5,592.04,2279.19,8.11,0.7,1.35,1.14,0.63,857.31,3412.08,479.54,196.57,8.97,5.39,751.71,4.1,465.72,0.0,4220.46,806.43,10.71
29296,越南鮮蔬素煎餅,640,550.1,24.55,15.25,10.95,94.4,20.9,4.9,75.65,4607.35,7.05,0.0,0.25,0.25,0.0,2081.2,5363.5,501.6,206.2,14.7,5.45,488.25,8.5,319.7,93.8,9170.55,489.9,16.55
29297,墨西哥捲餅,2020,3453.81,144.0,135.75,20.7,426.22,27.2,26.0,258.55,2767.65,59.45,0.68,0.18,0.11,0.0,6770.71,4635.24,400.39,317.65,19.43,10.85,1456.42,15.24,497.44,910.3,5080.95,1284.2,28.88
29298,新加坡炒蘿蔔糕,537,681.42,20.15,4.0,0.0,147.71,11.65,2.8,40.45,3727.05,5.6,0.0,0.0,0.4,0.0,2120.17,1689.42,195.83,112.03,5.38,2.6,508.71,0.4,458.0,1077.25,6918.2,355.17,9.97
29299,韓式炸雞,107,196.64,17.96,12.93,3.3,1.69,1.19,0.03,3.25,78.74,3.21,0.03,0.02,0.07,1.0,471.23,833.53,15.96,35.44,2.01,2.16,191.03,4.39,12.59,20.68,83.16,71.27,3.15
29300,豬肉片麻婆豆腐,465,940.45,72.14,64.12,18.43,12.45,2.17,2.65,5.25,262.62,11.7,3.04,0.08,3.16,3.0,3368.76,2538.38,72.96,77.16,6.7,7.07,553.45,18.73,48.11,62.02,410.29,298.77,14.46
29301,辣炒年糕,7,4.23,0.52,0.04,0.01,0.82,0.39,0.28,0.54,225.45,0.05,0.01,0.03,0.01,1.05,5.77,46.61,6.3,4.44,0.18,0.07,11.47,0.1,10.55,46.3,427.8,5.49,0.13
29302,泡菜炒花枝,464,261.83,55.05,2.61,1.04,17.54,0.38,0.32,3.1,173.46,3.61,0.04,0.13,0.23,4.95,356.72,397.7,53.46,148.83,0.73,3.24,433.18,4.42,85.09,46.3,285.28,384.53,4.32
29303,帶骨豬排搭配柑橘橙蜜醬汁 (影片),160,102.65,3.9,0.05,0.0,23.9,4.5,5.8,18.55,32.65,0.75,0.0,0.0,0.05,0.0,928.25,1755.0,53.15,50.95,3.25,0.85,81.4,1.5,16.2,19.0,56.35,126.3,5.9
29304,BBQ爐烤豬肋排,762,1532.18,125.85,92.13,34.68,43.81,1.88,16.25,9.93,353.64,10.24,5.64,0.88,3.75,4.92,1209.7,2557.36,45.32,119.81,5.59,11.46,880.01,36.31,21.81,22.7,519.82,490.39,10.57
29305,羅宋湯,453,449.77,32.93,22.64,9.04,31.86,7.26,13.68,39.04,3277.58,1.86,1.5,0.0,0.06,1.5,1092.44,2535.71,164.17,103.47,5.54,3.48,415.58,6.91,41.8,926.0,6065.57,359.05,8.07
29306,客家梅干肉丸子,145,101.07,3.98,0.66,0.06,25.21,8.24,7.16,12.62,1174.96,2.96,0.04,0.06,0.13,0.0,6030.32,952.18,283.64,59.05,19.86,2.26,109.28,0.83,39.1,0.0,2349.42,98.21,16.42
29307,吉祥如意長年菜,668,192.36,5.65,11.05,1.62,26.2,12.25,0.4,97.28,1719.35,6.06,0.09,0.2,0.24,0.0,768.63,1835.86,139.38,117.15,6.05,1.4,160.95,2.36,69.16,116.25,3380.76,618.61,6.0
29308,湖南蛋,325,349.89,29.44,19.64,6.78,16.37,1.74,7.48,13.98,461.54,4.96,0.24,1.16,0.44,1.88,889.29,867.01,187.18,57.77,6.35,4.23,489.24,0.98,188.05,0.16,199.25,255.87,3.64
29309,沙茶牛肉炒油菜,485,952.32,64.76,63.43,26.34,35.99,7.62,1.27,16.51,2549.78,10.04,0.23,0.34,1.16,8.03,521.45,1464.97,200.08,122.92,13.08,12.46,673.57,9.1,108.09,8.7,4839.52,314.65,5.75
29310,松子蘆筍,415,516.27,19.31,41.84,3.61,31.01,7.61,8.68,41.6,616.24,12.52,0.45,0.11,0.59,0.0,933.29,2709.37,70.98,222.32,6.89,7.37,609.2,5.45,146.98,0.0,1235.44,312.96,9.89
29311,蟹肉炒蛋,308,296.7,21.91,10.09,3.57,36.6,5.68,4.92,18.11,230.67,2.81,0.31,0.64,1.2,0.94,869.65,1574.91,124.12,54.93,4.45,3.07,396.35,0.94,140.68,0.0,99.46,233.53,5.38
29312,紅燒鮭魚排,575,763.73,80.32,18.27,9.18,69.37,7.15,10.23,96.52,297.6,5.0,0.19,0.07,4.05,12.0,501.69,2050.05,74.9,144.96,1.53,4.08,929.6,22.52,101.03,7.08,219.72,404.29,5.06
29313,田園蔬菜派,1944,3774.99,85.45,208.09,131.58,414.15,32.22,17.19,447.1,3839.43,22.74,0.73,2.23,2.06,2.79,3352.71,6794.75,433.45,323.84,20.67,13.17,1348.58,16.42,603.21,15.05,3475.6,1208.78,23.44
29314,薄餅鐵火卷,834,967.4,55.09,40.16,17.92,107.32,9.56,24.96,89.62,2086.51,11.86,1.44,1.54,0.98,9.28,2552.29,3330.3,253.83,160.35,12.63,7.61,830.16,11.06,302.35,0.0,3402.47,616.61,14.28
